date,state,total_cases_cum,total_death_cum,total_cases,total_death
2021-10-04,MI,1169238,22503,3274.0,36.0
2021-10-05,MI,1173590,22538,4352.0,35.0
2021-10-06,MI,1178908,22609,5318.0,71.0
2021-10-07,MI,1184114,22633,5206.0,24.0
2021-10-08,MI,1189030,22702,4916.0,69.0
2021-10-09,MI,1192302,22708,3272.0,6.0
2021-10-10,MI,1195574,22714,3272.0,6.0
2021-10-11,MI,1198850,22738,3276.0,24.0
2021-10-12,MI,1203683,22763,4833.0,25.0
2021-10-13,MI,1209726,22864,6043.0,101.0
2021-10-14,MI,1214246,22891,4520.0,27.0
2021-10-15,MI,1219715,22969,5469.0,78.0
2021-10-16,MI,1222828,22979,3113.0,10.0
2021-10-17,MI,1225941,22989,3113.0,10.0
2021-10-18,MI,1229056,23017,3115.0,28.0
2021-10-19,MI,1233905,23065,4849.0,48.0
2021-10-20,MI,1237845,23173,3940.0,108.0
2021-10-21,MI,1242666,23209,4821.0,36.0
2021-10-22,MI,1247023,23309,4357.0,100.0
2021-10-23,MI,1247023,23309,0.0,0.0
2021-10-24,MI,1247023,23309,0.0,0.0
2021-10-26,MI,1260058,23432,4463.0,66.0
2021-10-27,MI,1265381,23526,5323.0,94.0
2021-10-28,MI,1270393,23556,5012.0,30.0
2021-10-29,MI,1275103,23662,4710.0,106.0
2021-10-30,MI,1275103,23662,0.0,0.0
2021-10-31,MI,1275103,23662,0.0,0.0
2021-11-02,MI,1290614,23781,5096.0,51.0
2021-11-04,MI,1302896,23898,5400.0,19.0
2021-11-06,MI,1309655,23975,0.0,0.0
2021-11-07,MI,1309655,23975,0.0,0.0
2021-11-09,MI,1325021,24074,5297.0,47.0
2021-11-10,MI,1329089,24217,4068.0,143.0
2021-11-11,MI,1329089,24217,0.0,0.0
2021-11-13,MI,1346868,24308,0.0,0.0
2021-11-14,MI,1346868,24308,0.0,0.0
2021-11-20,MI,1408419,24841,0.0,0.0
2021-11-21,MI,1408419,24841,0.0,0.0
2021-11-25,MI,1452793,25244,5563.0,0.0
2021-11-26,MI,1458356,25244,5563.0,0.0
2021-11-27,MI,1463919,25244,5563.0,0.0
2021-11-28,MI,1469482,25244,5563.0,0.0
2021-12-04,MI,1517325,26108,0.0,0.0
2021-12-05,MI,1517325,26108,0.0,0.0
2021-12-11,MI,1567578,26914,0.0,0.0
2021-12-12,MI,1567578,26914,0.0,0.0
2021-12-18,MI,1614141,27739,0.0,0.0
2021-12-19,MI,1614141,27739,0.0,0.0
2021-12-23,MI,1645578,28344,0.0,0.0
2021-12-24,MI,1645578,28344,0.0,0.0
2021-12-25,MI,1645578,28344,0.0,0.0
2021-12-26,MI,1645578,28344,0.0,0.0
2021-12-30,MI,1710271,29019,0.0,0.0
2021-12-31,MI,1710271,29019,0.0,0.0
2022-01-01,MI,1710271,29019,0.0,0.0
2022-01-02,MI,1710271,29019,0.0,0.0
2022-01-08,MI,1855658,29955,0.0,0.0
2022-01-09,MI,1855658,29955,0.0,0.0
2022-01-15,MI,1984056,30709,0.0,0.0
2022-01-16,MI,1984056,30709,0.0,0.0
2022-01-17,MI,1984056,30709,0.0,0.0
2022-01-22,MI,2124225,31502,0.0,0.0
2022-01-23,MI,2124225,31502,0.0,0.0
2022-01-29,MI,2235180,32197,0.0,0.0
2022-01-30,MI,2235180,32197,0.0,0.0
2022-02-05,MI,2295050,32873,0.0,0.0
2022-02-06,MI,2295050,32873,0.0,0.0
2022-02-10,MI,2320835,33340,3964.0,54.0
2022-02-11,MI,2324854,33463,4019.0,123.0
2022-02-12,MI,2324854,33463,0.0,0.0
2022-02-13,MI,2324854,33463,0.0,0.0
2022-02-14,MI,2331102,33518,6248.0,55.0
2022-02-15,MI,2333963,33634,2861.0,116.0
2022-02-17,MI,2340140,33917,2734.0,47.0
2022-02-18,MI,2343162,33998,3022.0,81.0
2022-02-19,MI,2343162,33998,0.0,0.0
2022-02-20,MI,2343162,33998,0.0,0.0
2022-02-21,MI,2343162,33998,0.0,0.0
2022-02-22,MI,2348291,34126,5129.0,128.0
2022-02-24,MI,2352970,34439,2502.0,69.0
2022-02-25,MI,2357955,34477,4985.0,38.0
2022-02-26,MI,2357955,34477,0.0,0.0
2022-02-27,MI,2357955,34477,0.0,0.0
2022-02-28,MI,2360399,34505,2444.0,28.0
2022-03-01,MI,2361969,34587,1570.0,82.0
2022-03-03,MI,2364678,34805,1159.0,39.0
2022-03-04,MI,2365827,34841,1149.0,36.0
2022-03-05,MI,2365827,34841,0.0,0.0
2022-03-06,MI,2365827,34841,0.0,0.0
2022-03-07,MI,2367688,34858,1861.0,17.0
2022-03-09,MI,2369853,35135,1112.0,128.0
2022-03-10,MI,2370815,35162,962.0,27.0
2022-03-11,MI,2371788,35188,973.0,26.0
2022-03-12,MI,2371788,35188,0.0,0.0
2022-03-13,MI,2371788,35188,0.0,0.0
2022-03-14,MI,2373336,35210,1548.0,22.0
2022-03-15,MI,2374382,35301,1046.0,91.0
2022-03-16,MI,2375430,35353,1048.0,52.0
2022-03-17,MI,2376353,35384,923.0,31.0
2022-03-18,MI,2378439,35418,2086.0,34.0
2022-03-19,MI,2378439,35418,0.0,0.0
2022-03-20,MI,2378439,35418,0.0,0.0
2022-03-21,MI,2380155,35425,1716.0,7.0
2022-03-22,MI,2381204,35484,1049.0,59.0
2022-03-23,MI,2382197,35533,993.0,49.0
2022-03-24,MI,2383232,35543,1035.0,10.0
2022-03-25,MI,2384088,35572,856.0,29.0
2022-03-26,MI,2384088,35572,0.0,0.0
2022-03-27,MI,2384088,35572,0.0,0.0
2022-03-28,MI,2385536,35578,1448.0,6.0
2022-03-29,MI,2386472,35622,936.0,44.0
2022-03-30,MI,2387521,35662,1049.0,40.0
2022-03-31,MI,2388527,35691,1006.0,29.0
2022-04-01,MI,2389506,35706,979.0,15.0
2022-04-02,MI,2389506,35706,0.0,0.0
2022-04-03,MI,2389506,35706,0.0,0.0
2022-04-04,MI,2389506,35706,0.0,0.0
2022-04-05,MI,2389506,35706,0.0,0.0
2022-04-06,MI,2393265,35776,3759.0,70.0
2022-04-07,MI,2393265,35776,0.0,0.0
2022-04-08,MI,2393265,35776,0.0,0.0
2022-04-09,MI,2393265,35776,0.0,0.0
2022-04-10,MI,2393265,35776,0.0,0.0
2022-04-11,MI,2393265,35776,0.0,0.0
2022-04-12,MI,2393265,35776,0.0,0.0
2022-04-14,MI,2400990,35857,0.0,0.0
2022-04-15,MI,2400990,35857,0.0,0.0
2022-04-16,MI,2400990,35857,0.0,0.0
2022-04-17,MI,2400990,35857,0.0,0.0
2022-04-18,MI,2400990,35857,0.0,0.0
2022-04-19,MI,2400990,35857,0.0,0.0
2022-04-21,MI,2411464,35935,0.0,0.0
2022-04-22,MI,2411464,35935,0.0,0.0
2022-04-23,MI,2411464,35935,0.0,0.0
2022-04-24,MI,2411464,35935,0.0,0.0
2022-04-25,MI,2411464,35935,0.0,0.0
2022-04-26,MI,2411464,35935,0.0,0.0
2022-04-28,MI,2425946,36002,0.0,0.0
2022-04-29,MI,2425946,36002,0.0,0.0
2022-04-30,MI,2425946,36002,0.0,0.0
2022-05-01,MI,2425946,36002,0.0,0.0
2022-05-02,MI,2425946,36002,0.0,0.0
2022-05-03,MI,2425946,36002,0.0,0.0
2022-05-05,MI,2444891,36064,0.0,0.0
2022-05-06,MI,2444891,36064,0.0,0.0
2022-05-07,MI,2444891,36064,0.0,0.0
2022-05-08,MI,2444891,36064,0.0,0.0
2022-05-09,MI,2444891,36064,0.0,0.0
2022-05-10,MI,2444891,36064,0.0,0.0
2022-05-12,MI,2472596,36140,0.0,0.0
2022-05-13,MI,2472596,36140,0.0,0.0
2020-01-22,MN,0,0,0.0,0.0
2020-01-23,MN,0,0,0.0,0.0
2020-01-24,MN,0,0,0.0,0.0
2020-01-25,MN,0,0,0.0,0.0
2020-01-26,MN,0,0,0.0,0.0
2020-01-27,MN,0,0,0.0,0.0
2020-01-28,MN,0,0,0.0,0.0
2020-01-29,MN,0,0,0.0,0.0
2020-01-30,MN,0,0,0.0,0.0
2020-01-31,MN,0,0,0.0,0.0
2020-02-01,MN,0,0,0.0,0.0
2020-02-02,MN,0,0,0.0,0.0
2020-02-03,MN,0,0,0.0,0.0
2020-02-04,MN,0,0,0.0,0.0
2020-02-05,MN,0,0,0.0,0.0
2020-02-06,MN,0,0,0.0,0.0
2020-02-07,MN,0,0,0.0,0.0
2020-02-08,MN,0,0,0.0,0.0
2020-02-09,MN,0,0,0.0,0.0
2020-02-10,MN,0,0,0.0,0.0
2020-02-11,MN,0,0,0.0,0.0
2020-02-12,MN,0,0,0.0,0.0
2020-02-13,MN,0,0,0.0,0.0
2020-02-14,MN,0,0,0.0,0.0
2020-02-15,MN,0,0,0.0,0.0
2020-02-16,MN,0,0,0.0,0.0
2020-02-17,MN,0,0,0.0,0.0
2020-02-18,MN,0,0,0.0,0.0
2020-02-19,MN,0,0,0.0,0.0
2020-02-20,MN,0,0,0.0,0.0
2020-02-21,MN,0,0,0.0,0.0
2020-02-22,MN,0,0,0.0,0.0
2020-02-23,MN,0,0,0.0,0.0
2020-02-24,MN,0,0,0.0,0.0
2020-02-25,MN,0,0,0.0,0.0
2020-02-26,MN,0,0,0.0,0.0
2020-02-27,MN,0,0,0.0,0.0
2020-02-28,MN,0,0,0.0,0.0
2020-02-29,MN,0,0,0.0,0.0
2020-03-01,MN,0,0,0.0,0.0
2020-03-02,MN,0,0,0.0,0.0
2020-03-03,MN,0,0,0.0,0.0
2020-03-04,MN,0,0,0.0,0.0
2020-03-05,MN,0,0,0.0,0.0
2020-03-06,MN,1,0,1.0,0.0
2020-03-07,MN,1,0,0.0,0.0
2020-03-08,MN,2,0,1.0,0.0
2020-03-09,MN,2,0,0.0,0.0
2020-03-10,MN,4,0,2.0,0.0
2020-03-11,MN,5,0,1.0,0.0
2020-03-12,MN,10,0,5.0,0.0
2020-03-13,MN,14,0,4.0,0.0
2020-03-14,MN,14,0,0.0,0.0
2020-03-15,MN,54,0,40.0,0.0
2020-03-16,MN,60,0,6.0,0.0
2020-03-17,MN,77,0,17.0,0.0
2020-03-18,MN,89,0,12.0,0.0
2020-03-19,MN,115,0,26.0,0.0
2020-03-20,MN,115,0,0.0,0.0
2020-03-21,MN,137,1,22.0,1.0
2020-03-22,MN,236,1,99.0,0.0
2020-03-23,MN,262,1,26.0,0.0
2020-03-24,MN,287,1,25.0,0.0
2020-03-25,MN,346,2,59.0,1.0
2020-03-26,MN,399,4,53.0,2.0
2020-03-27,MN,399,4,0.0,0.0
2020-03-28,MN,441,5,42.0,1.0
2020-03-29,MN,576,10,135.0,5.0
2020-03-30,MN,576,10,0.0,0.0
2020-03-31,MN,689,17,113.0,7.0
2020-04-01,MN,742,18,53.0,1.0
2020-04-02,MN,789,22,47.0,4.0
2020-04-03,MN,789,22,0.0,0.0
2020-04-04,MN,865,24,76.0,2.0
2020-04-05,MN,986,29,121.0,5.0
2020-04-06,MN,1069,34,83.0,5.0
2020-04-07,MN,1154,39,85.0,5.0
2020-04-08,MN,1242,50,88.0,11.0
2020-04-09,MN,1336,57,94.0,7.0
2020-04-10,MN,1336,57,0.0,0.0
2020-04-11,MN,1514,67,178.0,10.0
2020-04-12,MN,1621,70,107.0,3.0
2020-04-13,MN,1695,79,74.0,9.0
2020-04-14,MN,1809,87,114.0,8.0
2020-04-15,MN,1862,90,53.0,3.0
2020-04-16,MN,2013,101,151.0,11.0
2020-04-17,MN,2174,115,161.0,14.0
2020-04-18,MN,2213,121,39.0,6.0
2020-04-19,MN,2470,143,257.0,22.0
2020-04-20,MN,2567,160,97.0,17.0
2020-04-21,MN,2721,179,154.0,19.0
2020-04-22,MN,2721,179,0.0,0.0
2020-04-23,MN,3185,221,464.0,42.0
2020-04-24,MN,3185,221,0.0,0.0
2020-04-25,MN,3446,244,261.0,23.0
2020-04-26,MN,3602,272,156.0,28.0
2020-04-27,MN,4181,301,579.0,29.0
2020-04-28,MN,4645,319,464.0,18.0
2020-04-29,MN,5136,343,491.0,24.0
2020-04-30,MN,5136,343,0.0,0.0
2020-05-01,MN,5730,371,594.0,28.0
2020-05-02,MN,6228,395,498.0,24.0
2020-05-03,MN,7238,428,1010.0,33.0
2020-05-04,MN,7234,428,0.0,0.0
2020-05-05,MN,7851,455,617.0,27.0
2020-05-06,MN,8579,485,728.0,30.0
2020-05-07,MN,10088,534,1509.0,49.0
2020-05-08,MN,10088,534,0.0,0.0
2020-05-09,MN,11271,578,1183.0,44.0
2020-05-10,MN,11271,578,0.0,0.0
2020-05-11,MN,11799,591,528.0,13.0
2020-05-13,MN,12917,638,0.0,0.0
2020-05-15,MN,14240,692,0.0,1.0
2020-05-16,MN,15668,730,1428.0,38.0
2020-05-17,MN,16372,739,704.0,9.0
2020-05-18,MN,17029,757,657.0,18.0
2020-05-19,MN,17670,786,641.0,29.0
2020-05-20,MN,17670,786,0.0,0.0
2020-05-22,MN,19845,861,840.0,10.0
2020-05-23,MN,19845,861,0.0,0.0
2020-05-24,MN,20573,878,728.0,17.0
2020-05-25,MN,21960,908,1387.0,30.0
2020-05-26,MN,22464,908,504.0,0.0
2020-05-27,MN,22464,942,0.0,34.0
2020-05-29,MN,23531,1006,0.0,0.0
2020-05-30,MN,24850,1050,1319.0,44.0
2020-05-31,MN,25208,1060,358.0,10.0
2020-06-01,MN,25208,1060,0.0,0.0
2020-06-02,MN,25508,1082,300.0,22.0
2020-06-03,MN,25870,1097,362.0,15.0
2020-06-04,MN,26273,1126,403.0,29.0
2020-06-06,MN,27886,1197,385.0,16.0
2020-06-07,MN,28224,1208,338.0,11.0
2020-06-08,MN,28523,1228,299.0,20.0
2020-06-09,MN,28869,1267,346.0,39.0
2020-06-10,MN,29316,1280,447.0,13.0
2020-06-11,MN,29316,1280,0.0,0.0
2020-06-12,MN,29795,1305,479.0,25.0
2020-06-13,MN,30172,1314,377.0,9.0
2020-06-14,MN,30693,1335,521.0,21.0
2020-06-15,MN,30882,1344,189.0,9.0
2020-06-16,MN,31296,1357,414.0,13.0
2020-06-17,MN,31296,1357,0.0,0.0
2020-06-18,MN,31675,1376,379.0,19.0
2020-06-19,MN,32467,1406,792.0,30.0
2020-06-20,MN,32920,1412,453.0,6.0
2020-06-21,MN,33227,1416,307.0,4.0
2020-06-22,MN,33469,1425,242.0,9.0
2020-06-23,MN,33763,1432,294.0,7.0
2020-06-24,MN,33763,1432,0.0,0.0
2020-06-25,MN,34616,1446,853.0,14.0
2020-06-26,MN,34616,1446,0.0,0.0
2020-06-27,MN,35549,1460,933.0,14.0
2020-06-28,MN,35546,1470,0.0,10.0
2020-06-29,MN,35861,1470,315.0,0.0
2020-06-30,MN,36716,1482,855.0,12.0
2020-07-01,MN,37210,1495,494.0,13.0
2020-07-02,MN,37624,1503,414.0,8.0
2020-07-03,MN,37624,1503,0.0,0.0
2020-07-04,MN,38136,1508,512.0,5.0
2020-07-05,MN,38569,1511,433.0,3.0
2020-07-06,MN,39133,1514,564.0,3.0
2020-07-07,MN,39133,1514,0.0,0.0
2020-07-08,MN,40136,1528,1003.0,14.0
2020-07-09,MN,40767,1533,631.0,5.0
2020-07-10,MN,41571,1537,804.0,4.0
2020-07-11,MN,41571,1537,0.0,0.0
2020-07-12,MN,42772,1542,1201.0,5.0
2020-07-13,MN,43170,1548,398.0,6.0
2020-07-14,MN,43170,1548,0.0,0.0
2020-07-15,MN,44347,1564,1177.0,16.0
2020-07-16,MN,45013,1573,666.0,9.0
2020-07-17,MN,45470,1578,457.0,5.0
2020-07-18,MN,46204,1581,734.0,3.0
2020-07-19,MN,46204,1581,0.0,0.0
2020-07-20,MN,47457,1588,1253.0,7.0
2020-07-21,MN,47961,1592,504.0,4.0
2020-07-22,MN,48721,1601,760.0,9.0
2020-07-23,MN,49490,1606,769.0,5.0
2020-07-24,MN,50291,1611,801.0,5.0
2020-07-25,MN,50291,1611,0.0,0.0
2020-07-26,MN,51803,1616,1512.0,5.0
2020-07-27,MN,52281,1620,478.0,4.0
2020-07-28,MN,52947,1629,666.0,9.0
2020-07-29,MN,53692,1634,745.0,5.0
2020-07-30,MN,54464,1640,772.0,6.0
2020-07-31,MN,55188,1646,724.0,6.0
2020-08-01,MN,55947,1654,759.0,8.0
2020-08-02,MN,55947,1654,0.0,0.0
2020-08-03,MN,57162,1660,1215.0,6.0
2020-08-04,MN,57779,1670,617.0,10.0
2020-08-05,MN,58640,1677,861.0,7.0
2020-08-06,MN,59185,1681,545.0,4.0
2020-08-07,MN,60101,1689,916.0,8.0
2020-08-08,MN,60898,1698,797.0,9.0
2020-08-09,MN,61516,1701,618.0,3.0
2020-08-10,MN,61839,1707,323.0,6.0
2020-08-11,MN,61839,1707,0.0,0.0
2020-08-12,MN,62296,1726,457.0,19.0
2020-08-13,MN,63723,1739,1427.0,13.0
2020-08-14,MN,64413,1745,690.0,6.0
2020-08-15,MN,65162,1752,749.0,7.0
2020-08-16,MN,65716,1759,554.0,7.0
2020-08-17,MN,65716,1758,0.0,0.0
2020-08-18,MN,66061,1767,345.0,9.0
2020-08-19,MN,67308,1792,1247.0,25.0
2020-08-20,MN,68133,1800,825.0,8.0
2020-08-21,MN,68133,1799,0.0,0.0
2020-08-22,MN,69584,1813,1451.0,14.0
2020-08-23,MN,70298,1817,714.0,4.0
2020-08-24,MN,70707,1828,409.0,11.0
2020-08-25,MN,71236,1842,529.0,14.0
2020-08-26,MN,72390,1855,1154.0,13.0
2020-08-27,MN,73240,1859,850.0,4.0
2020-08-28,MN,73240,1859,0.0,0.0
2020-08-29,MN,75214,1865,1974.0,6.0
2020-08-30,MN,75864,1866,650.0,1.0
2020-08-31,MN,75864,1866,0.0,0.0
2020-09-01,MN,77085,1882,1221.0,16.0
2020-09-02,MN,77085,1882,0.0,0.0
2020-09-03,MN,78966,1899,1881.0,17.0
2020-09-04,MN,78966,1899,0.0,0.0
2020-09-05,MN,80587,1909,1621.0,10.0
2020-09-06,MN,81225,1912,638.0,3.0
2020-09-07,MN,81608,1914,383.0,2.0
2020-09-08,MN,81868,1921,260.0,7.0
2020-09-09,MN,82249,1936,381.0,15.0
2020-09-10,MN,82249,1936,0.0,0.0
2020-09-11,MN,82716,1949,467.0,13.0
2020-09-12,MN,84311,1971,1595.0,22.0
2020-09-13,MN,84949,1974,638.0,3.0
2020-09-14,MN,85351,1979,402.0,5.0
2020-09-15,MN,85351,1979,0.0,0.0
2020-09-16,MN,85813,1985,462.0,6.0
2020-09-17,MN,86722,1994,909.0,9.0
2020-09-18,MN,87807,2002,1085.0,8.0
2020-09-19,MN,88721,2015,914.0,13.0
2020-09-20,MN,90942,2021,2221.0,6.0
2020-09-21,MN,91422,2031,480.0,10.0
2020-09-22,MN,92100,2037,678.0,6.0
2020-09-23,MN,92100,2037,0.0,0.0
2020-09-24,MN,94189,2046,2089.0,9.0
2020-09-25,MN,95659,2056,1470.0,10.0
2020-09-26,MN,95659,2056,0.0,0.0
2020-09-27,MN,97638,2067,1979.0,11.0
2020-09-28,MN,97638,2067,0.0,0.0
2020-09-29,MN,98447,2072,809.0,5.0
2020-09-30,MN,99134,2089,687.0,17.0
2020-10-01,MN,100200,2102,1066.0,13.0
2020-10-02,MN,101366,2112,1166.0,10.0
2020-10-03,MN,103826,2133,2460.0,21.0
2020-10-04,MN,103826,2133,0.0,0.0
2020-10-05,MN,105740,2140,1914.0,7.0
2020-10-06,MN,105740,2140,0.0,0.0
2020-10-07,MN,107922,2160,2182.0,20.0
2020-10-08,MN,107922,2160,0.0,0.0
2020-10-09,MN,109312,2174,1390.0,14.0
2020-10-10,MN,112268,2194,2956.0,20.0
2020-10-11,MN,113439,2197,1171.0,3.0
2020-10-12,MN,114874,2204,1435.0,7.0
2020-10-13,MN,114874,2204,0.0,0.0
2020-10-14,MN,115943,2227,1069.0,23.0
2020-10-15,MN,117106,2199,1163.0,0.0
2020-10-16,MN,119396,2212,2290.0,13.0
2020-10-17,MN,121090,2217,1694.0,5.0
2020-10-19,MN,124439,2292,0.0,0.0
2020-10-20,MN,125531,2299,1092.0,7.0
2020-10-21,MN,126591,2334,1060.0,35.0
2020-10-22,MN,128152,2354,1561.0,20.0
2020-10-23,MN,129863,2367,1711.0,13.0
2020-10-24,MN,132122,2381,2259.0,14.0
2020-10-25,MN,133802,2402,1680.0,21.0
2020-10-26,MN,135372,2406,1570.0,4.0
2020-10-27,MN,137536,2421,2164.0,15.0
2020-10-28,MN,139444,2440,1908.0,19.0
2020-10-29,MN,142311,2472,2867.0,32.0
2020-10-30,MN,145465,2491,3154.0,19.0
2020-10-31,MN,148472,2511,3007.0,20.0
2020-11-01,MN,150672,2529,2200.0,18.0
2020-11-02,MN,153620,2538,2948.0,9.0
2020-11-03,MN,157096,2553,3476.0,15.0
2020-11-04,MN,160923,2584,3827.0,31.0
2020-11-26,MN,289303,3434,0.0,0.0
2020-12-01,MN,322312,3674,3549.0,22.0
2020-12-08,MN,359203,4086,3051.0,22.0
2020-12-14,MN,381841,4521,3018.0,18.0
2020-12-15,MN,384164,4542,2323.0,21.0
2020-12-21,MN,399311,4931,1992.0,22.0
2020-12-22,MN,401011,4955,1700.0,24.0
2020-12-25,MN,404403,5109,0.0,0.0
2020-12-27,MN,409061,5206,2516.0,40.0
2020-12-28,MN,410138,5219,1077.0,13.0
2020-12-29,MN,411110,5255,972.0,36.0
2021-01-01,MN,415302,5382,0.0,0.0
2021-01-04,MN,423688,5502,3144.0,13.0
2021-01-05,MN,425261,5520,1573.0,18.0
2021-01-07,MN,429570,5640,1983.0,44.0
2021-01-08,MN,431944,5688,2374.0,48.0
2021-01-09,MN,434413,5731,2469.0,43.0
2021-01-10,MN,436572,5775,2159.0,44.0
2021-01-11,MN,437552,5779,980.0,4.0
2021-01-12,MN,438867,5792,1315.0,13.0
2021-01-13,MN,440354,5842,1487.0,50.0
2021-01-14,MN,441935,5885,1581.0,43.0
2021-01-15,MN,443562,5918,1627.0,33.0
2021-01-16,MN,445047,5955,1485.0,37.0
2021-01-17,MN,446380,5995,1333.0,40.0
2021-01-18,MN,447349,6007,969.0,12.0
2021-01-19,MN,448268,6013,919.0,6.0
2021-01-20,MN,449492,6047,1224.0,34.0
2021-01-21,MN,450762,6079,1270.0,32.0
2021-01-22,MN,452268,6100,1506.0,21.0
2021-01-23,MN,453808,6131,1540.0,31.0
2021-01-24,MN,454989,6163,1181.0,32.0
2021-01-25,MN,455783,6166,794.0,3.0
2021-01-26,MN,456490,6174,707.0,8.0
2021-01-27,MN,457317,6192,827.0,18.0
2021-01-28,MN,458633,6208,1316.0,16.0
2021-01-29,MN,459747,6236,1114.0,28.0
2021-01-30,MN,460819,6255,1072.0,19.0
2021-01-31,MN,461807,6268,988.0,13.0
2021-02-01,MN,462528,6270,721.0,2.0
2021-02-02,MN,463132,6278,604.0,8.0
2021-02-03,MN,463766,6302,634.0,24.0
2021-02-04,MN,465176,6319,1410.0,17.0
2021-02-05,MN,466224,6341,1048.0,22.0
2021-02-06,MN,467217,6357,993.0,16.0
2021-02-07,MN,468118,6367,901.0,10.0
2021-02-08,MN,468682,6370,564.0,3.0
2021-02-09,MN,469254,6376,572.0,6.0
2021-02-10,MN,469905,6387,651.0,11.0
2021-02-11,MN,470803,6411,898.0,24.0
2021-02-12,MN,471851,6430,1048.0,19.0
2021-02-13,MN,472791,6437,940.0,7.0
2021-02-14,MN,473567,6444,776.0,7.0
2021-02-15,MN,474169,6446,602.0,2.0
2021-02-16,MN,474621,6448,452.0,2.0
2021-02-17,MN,475379,6458,758.0,10.0
2021-02-18,MN,476292,6472,913.0,14.0
2021-02-19,MN,477287,6480,995.0,8.0
2021-02-20,MN,478157,6491,870.0,11.0
2021-02-21,MN,479036,6500,879.0,9.0
2021-02-22,MN,479591,6501,555.0,1.0
2021-02-23,MN,480091,6502,500.0,1.0
2021-02-24,MN,480845,6511,754.0,9.0
2021-02-25,MN,481831,6518,986.0,7.0
2021-02-26,MN,482978,6530,1147.0,12.0
2021-02-27,MN,483790,6543,812.0,13.0
2021-02-28,MN,484594,6551,804.0,8.0
2021-03-01,MN,485230,6554,636.0,3.0
2021-03-02,MN,485655,6558,425.0,4.0
2021-03-03,MN,486434,6575,779.0,17.0
2021-03-04,MN,487374,6589,940.0,14.0
2021-03-05,MN,488170,6602,796.0,13.0
2021-03-06,MN,489116,6614,946.0,12.0
2021-03-07,MN,490011,6618,895.0,4.0
2021-03-08,MN,490483,6624,472.0,6.0
2021-03-10,MN,493013,6773,905.0,9.0
2021-03-11,MN,494106,6792,1093.0,19.0
2021-03-12,MN,495208,6805,1102.0,13.0
2021-03-13,MN,496395,6809,1187.0,4.0
2021-03-14,MN,497392,6814,997.0,5.0
2021-03-15,MN,498218,6815,826.0,1.0
2021-03-16,MN,498926,6817,708.0,2.0
2021-03-17,MN,499962,6824,1036.0,7.0
2021-03-18,MN,501458,6830,1496.0,6.0
2021-03-19,MN,502893,6839,1435.0,9.0
2021-03-20,MN,504273,6845,1380.0,6.0
2021-03-21,MN,505224,6850,951.0,5.0
2021-03-22,MN,506376,6850,1152.0,0.0
2021-03-23,MN,507231,6857,855.0,7.0
2021-03-24,MN,508541,6866,1310.0,9.0
2021-03-25,MN,510398,6892,1857.0,26.0
2021-03-26,MN,512097,6899,1699.0,7.0
2021-03-27,MN,513833,6903,1736.0,4.0
2021-03-28,MN,515058,6908,1225.0,5.0
2021-03-29,MN,516608,6913,1550.0,5.0
2021-03-30,MN,517881,6914,1273.0,1.0
2021-03-31,MN,519529,6926,1648.0,12.0
2021-04-01,MN,521667,6938,2138.0,12.0
2021-04-02,MN,524203,6942,2536.0,4.0
2021-04-03,MN,526267,6953,2064.0,11.0
2021-04-04,MN,526267,6953,0.0,0.0
2021-04-05,MN,527650,6963,1383.0,10.0
2021-04-06,MN,530662,6967,3012.0,4.0
2021-04-07,MN,532658,6986,1996.0,19.0
2021-04-08,MN,535182,7000,2524.0,14.0
2021-04-09,MN,537828,7010,2646.0,10.0
2021-04-10,MN,540277,7022,2449.0,12.0
2021-04-11,MN,542053,7035,1776.0,13.0
2021-04-12,MN,544046,7037,1993.0,2.0
2021-04-13,MN,545404,7040,1358.0,3.0
2021-04-14,MN,547101,7056,1697.0,16.0
2021-04-15,MN,549830,7067,2729.0,11.0
2021-04-16,MN,552117,7073,2287.0,6.0
2021-04-17,MN,554536,7083,2419.0,10.0
2021-04-18,MN,556381,7098,1845.0,15.0
2021-04-19,MN,557665,7104,1284.0,6.0
2021-04-20,MN,558850,7109,1185.0,5.0
2021-04-21,MN,560450,7122,1600.0,13.0
2021-04-22,MN,562420,7132,1970.0,10.0
2021-04-23,MN,564584,7142,2164.0,10.0
2021-04-24,MN,566687,7150,2103.0,8.0
2021-04-25,MN,568243,7157,1556.0,7.0
2021-04-26,MN,569440,7157,1197.0,0.0
2021-04-27,MN,570518,7169,1078.0,12.0
2021-04-28,MN,572025,7191,1507.0,22.0
2021-04-29,MN,573938,7221,1913.0,30.0
2021-04-30,MN,575812,7237,1874.0,16.0
2021-05-01,MN,577524,7247,1712.0,10.0
2021-05-02,MN,579235,7253,1711.0,6.0
2021-05-03,MN,580340,7256,1105.0,3.0
2021-05-04,MN,581335,7267,995.0,11.0
2021-05-05,MN,582576,7284,1241.0,17.0
2021-05-06,MN,584227,7297,1651.0,13.0
2021-05-07,MN,585677,7309,1450.0,12.0
2021-05-08,MN,586959,7317,1282.0,8.0
2021-05-09,MN,587762,7324,803.0,7.0
2021-05-10,MN,588952,7324,1190.0,0.0
2021-05-11,MN,589527,7333,575.0,9.0
2021-05-12,MN,590436,7348,909.0,15.0
2021-05-13,MN,591445,7367,1009.0,19.0
2021-05-14,MN,592750,7376,1305.0,9.0
2021-05-15,MN,593622,7379,872.0,3.0
